sku_id,supplier_id,cost_price
3684,1,226.56
3685,2,329.23
3686,1,148.75
3687,2,428.09
3688,8,63.14
3688,5,61.45
3689,3,60.63
3689,14,56.79
3690,17,216.88
3691,1,151.97
3692,12,173.69
3693,6,98.37
3694,8,227.87
3695,12,147.45
3696,9,22.93
3697,11,86.05
3698,9,19.51
3699,15,41.15
3700,16,19.09
3701,3,58.37
3702,1,177.54
3702,8,165.27
3703,13,57.64
3704,16,29.0
3704,5,29.17
3705,10,75.44
3706,10,132.88
3707,4,40.8
3708,5,18.6
